10,4,497.298,153.539,97.671,55.151,1,-1,-1,-1
11,4,495.785,153.947,95.681,54.027,1,-1,-1,-1
12,4,494.272,154.355,93.690,52.903,1,-1,-1,-1
13,4,485.828,156.015,102.870,58.137,1,-1,-1,-1
14,4,482.797,156.695,103.331,58.398,1,-1,-1,-1
15,4,479.765,157.376,103.792,58.658,1,-1,-1,-1
16,4,476.733,158.056,104.254,58.919,1,-1,-1,-1
17,4,473.701,158.737,104.715,59.179,1,-1,-1,-1
17,5,204.791,211.974,127.281,88.102,1,-1,-1,-1
18,4,475.330,151.531,102.376,58.271,1,-1,-1,-1
18,5,208.943,219.830,113.956,78.688,1,-1,-1,-1
19,4,474.036,150.819,101.298,57.833,1,-1,-1,-1
19,5,197.530,204.348,132.942,92.512,1,-1,-1,-1
20,4,471.316,149.955,103.733,59.566,1,-1,-1,-1
20,5,190.546,201.187,136.470,95.492,1,-1,-1,-1
21,4,470.332,149.073,103.777,59.812,1,-1,-1,-1
21,5,187.749,199.462,137.424,96.864,1,-1,-1,-1
22,4,471.915,149.553,101.625,58.505,1,-1,-1,-1
22,5,189.019,200.498,133.907,95.019,1,-1,-1,-1
23,4,470.056,150.061,99.350,57.126,1,-1,-1,-1
23,5,188.063,201.419,131.366,93.840,1,-1,-1,-1
24,4,470.127,151.152,100.866,57.805,1,-1,-1,-1
24,5,190.661,205.075,127.527,91.607,1,-1,-1,-1
25,4,468.510,151.096,100.872,57.808,1,-1,-1,-1
25,5,189.723,206.733,128.469,93.012,1,-1,-1,-1
26,4,466.893,151.039,100.878,57.812,1,-1,-1,-1
26,5,188.979,207.658,129.227,94.458,1,-1,-1,-1
27,4,465.276,150.982,100.884,57.815,1,-1,-1,-1
27,5,191.294,210.851,127.047,93.682,1,-1,-1,-1
28,4,463.659,150.925,100.890,57.819,1,-1,-1,-1
28,5,192.322,213.165,125.648,93.464,1,-1,-1,-1
29,4,462.042,150.868,100.896,57.822,1,-1,-1,-1
29,5,198.781,215.431,117.571,88.172,1,-1,-1,-1
30,4,460.425,150.811,100.903,57.826,1,-1,-1,-1
30,5,196.801,214.699,113.975,86.475,1,-1,-1,-1
31,4,458.807,150.754,100.909,57.830,1,-1,-1,-1
31,5,196.180,215.491,111.620,85.316,1,-1,-1,-1
32,4,457.190,150.698,100.915,57.833,1,-1,-1,-1
32,5,191.225,212.115,115.194,89.583,1,-1,-1,-1
33,4,455.573,150.641,100.921,57.837,1,-1,-1,-1
33,5,192.587,213.317,112.347,87.676,1,-1,-1,-1
34,4,453.956,150.584,100.927,57.840,1,-1,-1,-1
34,5,192.227,211.413,112.934,88.496,1,-1,-1,-1
35,4,452.339,150.527,100.933,57.844,1,-1,-1,-1
35,5,187.873,209.274,112.198,87.513,1,-1,-1,-1
36,4,450.722,150.470,100.939,57.847,1,-1,-1,-1
36,5,183.155,202.417,111.253,86.625,1,-1,-1,-1
37,4,449.105,150.413,100.946,57.851,1,-1,-1,-1
37,5,181.750,208.205,99.540,76.596,1,-1,-1,-1
38,4,447.488,150.356,100.952,57.854,1,-1,-1,-1
38,5,180.091,207.851,97.836,75.285,1,-1,-1,-1
39,4,445.871,150.299,100.958,57.858,1,-1,-1,-1
39,5,178.433,207.496,96.133,73.974,1,-1,-1,-1
40,4,444.254,150.243,100.964,57.861,1,-1,-1,-1
40,5,159.205,203.250,103.229,81.188,1,-1,-1,-1
41,4,442.637,150.186,100.970,57.865,1,-1,-1,-1
41,5,155.358,202.442,102.827,80.872,1,-1,-1,-1
42,4,441.020,150.129,100.976,57.868,1,-1,-1,-1
42,5,150.444,201.226,110.423,88.427,1,-1,-1,-1
43,4,439.403,150.072,100.982,57.872,1,-1,-1,-1
43,5,143.594,205.358,107.883,87.429,1,-1,-1,-1
44,4,437.786,150.015,100.989,57.875,1,-1,-1,-1
44,5,142.256,209.433,102.690,83.678,1,-1,-1,-1
45,5,138.944,207.678,107.847,87.360,1,-1,-1,-1
46,5,135.209,210.212,103.997,84.543,1,-1,-1,-1
47,5,136.257,219.722,93.141,75.546,1,-1,-1,-1
