15,3,11.571,231.912,448.477,343.105,1,-1,-1,-1
16,3,5.695,221.429,462.191,353.540,1,-1,-1,-1
17,3,5.580,220.730,463.156,354.278,1,-1,-1,-1
18,3,5.466,220.031,464.121,355.017,1,-1,-1,-1
19,3,5.351,219.332,465.086,355.755,1,-1,-1,-1
20,3,5.237,218.633,466.051,356.493,1,-1,-1,-1
21,3,5.123,217.934,467.016,357.231,1,-1,-1,-1
22,3,5.008,217.236,467.981,357.969,1,-1,-1,-1
23,3,4.894,216.537,468.946,358.708,1,-1,-1,-1
24,3,4.779,215.838,469.911,359.446,1,-1,-1,-1
25,3,4.665,215.139,470.876,360.184,1,-1,-1,-1
26,3,25.412,261.748,415.372,312.822,1,-1,-1,-1
27,3,27.376,265.066,410.929,309.476,1,-1,-1,-1
28,3,6.667,230.954,456.237,343.632,1,-1,-1,-1
29,3,3.207,227.073,461.250,347.470,1,-1,-1,-1
30,3,0.515,223.646,465.245,350.952,1,-1,-1,-1
31,3,-2.419,216.773,472.971,357.771,1,-1,-1,-1
32,3,-2.812,214.195,475.282,360.330,1,-1,-1,-1
33,3,-4.267,211.915,478.265,362.592,1,-1,-1,-1
34,3,-5.723,209.635,481.248,364.854,1,-1,-1,-1
35,3,-7.179,207.356,484.232,367.115,1,-1,-1,-1
36,3,2.086,220.943,466.884,353.776,1,-1,-1,-1
37,3,7.125,233.479,452.465,341.251,1,-1,-1,-1
38,3,10.591,238.518,448.605,336.272,1,-1,-1,-1
39,3,11.950,241.112,447.779,333.669,1,-1,-1,-1
40,3,15.013,248.462,441.304,326.329,1,-1,-1,-1
41,3,21.859,262.389,427.207,311.985,1,-1,-1,-1
42,3,6.463,237.935,459.443,336.533,1,-1,-1,-1
43,3,6.586,237.863,459.508,336.581,1,-1,-1,-1
44,3,6.710,237.791,459.574,336.629,1,-1,-1,-1
45,3,6.833,237.718,459.639,336.676,1,-1,-1,-1
46,3,6.956,237.646,459.705,336.724,1,-1,-1,-1
47,3,7.080,237.574,459.770,336.772,1,-1,-1,-1
48,3,7.203,237.502,459.835,336.819,1,-1,-1,-1
49,3,7.326,237.430,459.901,336.867,1,-1,-1,-1
50,3,7.450,237.358,459.966,336.915,1,-1,-1,-1
51,3,7.573,237.285,460.032,336.963,1,-1,-1,-1
52,3,7.696,237.213,460.097,337.010,1,-1,-1,-1
53,3,7.820,237.141,460.162,337.058,1,-1,-1,-1
54,3,7.943,237.069,460.228,337.106,1,-1,-1,-1
55,3,8.066,236.997,460.293,337.153,1,-1,-1,-1
56,3,8.189,236.925,460.359,337.201,1,-1,-1,-1
57,3,-0.360,224.295,476.961,350.547,1,-1,-1,-1
58,3,-0.791,223.486,478.087,351.374,1,-1,-1,-1
59,3,-4.792,215.136,484.559,359.353,1,-1,-1,-1
60,3,7.008,236.240,461.001,338.361,1,-1,-1,-1
61,3,5.096,234.383,463.875,340.152,1,-1,-1,-1
62,3,11.331,246.555,451.236,327.988,1,-1,-1,-1
63,3,16.015,257.808,440.365,316.795,1,-1,-1,-1
64,3,9.347,250.323,451.183,324.220,1,-1,-1,-1
65,3,10.284,252.029,448.798,322.506,1,-1,-1,-1
66,3,11.225,252.986,449.451,321.559,1,-1,-1,-1
67,3,12.647,257.247,445.986,317.237,1,-1,-1,-1
68,3,8.975,252.027,454.144,322.506,1,-1,-1,-1
69,3,9.697,253.117,452.603,321.412,1,-1,-1,-1
70,3,-10.830,223.573,488.707,350.989,1,-1,-1,-1
71,3,-12.702,221.331,491.828,353.229,1,-1,-1,-1
72,3,-19.988,203.811,509.125,370.629,1,-1,-1,-1
73,3,-22.679,200.099,514.206,374.327,1,-1,-1,-1
74,3,-25.370,196.388,519.286,378.026,1,-1,-1,-1
75,3,5.091,241.144,461.430,333.748,1,-1,-1,-1
76,3,16.344,261.502,438.859,313.624,1,-1,-1,-1
77,3,17.418,269.476,431.768,305.687,1,-1,-1,-1
78,3,11.986,261.015,445.286,314.162,1,-1,-1,-1
79,3,13.095,262.762,442.875,312.461,1,-1,-1,-1
80,3,14.205,264.508,440.465,310.760,1,-1,-1,-1
81,3,15.315,266.255,438.055,309.059,1,-1,-1,-1
82,3,16.424,268.001,435.645,307.357,1,-1,-1,-1
83,3,17.534,269.748,433.234,305.656,1,-1,-1,-1
84,3,18.644,271.494,430.824,303.955,1,-1,-1,-1
85,3,19.753,273.241,428.414,302.254,1,-1,-1,-1
86,3,-15.179,217.274,498.735,357.491,1,-1,-1,-1
87,3,-9.982,222.505,487.671,352.322,1,-1,-1,-1
88,3,-11.629,220.247,490.782,354.569,1,-1,-1,-1
89,3,-13.277,217.988,493.893,356.816,1,-1,-1,-1
90,3,-6.363,222.373,484.637,352.605,1,-1,-1,-1
91,3,-1.038,229.467,474.230,345.584,1,-1,-1,-1
92,3,-1.490,228.648,475.371,346.416,1,-1,-1,-1
93,3,-1.942,227.828,476.513,347.248,1,-1,-1,-1
94,3,-2.394,227.008,477.654,348.079,1,-1,-1,-1
95,3,-2.846,226.188,478.795,348.911,1,-1,-1,-1
96,3,-11.907,215.158,487.213,359.486,1,-1,-1,-1
97,3,-7.577,222.704,474.312,352.100,1,-1,-1,-1
98,3,-2.853,231.957,461.068,343.004,1,-1,-1,-1
99,3,-3.341,232.195,460.756,342.772,1,-1,-1,-1
100,3,-3.829,232.433,460.444,342.541,1,-1,-1,-1
101,3,-4.318,232.672,460.132,342.309,1,-1,-1,-1
102,3,-4.806,232.910,459.820,342.077,1,-1,-1,-1
103,3,-1.433,228.513,464.048,346.129,1,-1,-1,-1
104,3,-1.622,228.326,464.263,346.291,1,-1,-1,-1
105,3,-1.812,228.139,464.479,346.452,1,-1,-1,-1
106,3,-6.034,218.836,473.607,355.845,1,-1,-1,-1
107,3,-6.776,217.767,475.009,356.899,1,-1,-1,-1
108,3,-7.519,216.698,476.411,357.953,1,-1,-1,-1
109,3,0.038,229.693,458.981,344.924,1,-1,-1,-1
110,3,0.081,229.963,458.599,344.638,1,-1,-1,-1
111,3,0.125,230.232,458.218,344.352,1,-1,-1,-1
112,3,0.168,230.502,457.836,344.066,1,-1,-1,-1
113,3,4.255,239.944,446.402,334.843,1,-1,-1,-1
114,3,-1.321,230.383,456.754,344.322,1,-1,-1,-1
115,3,-1.624,230.373,456.761,344.327,1,-1,-1,-1
116,3,-1.927,230.364,456.767,344.333,1,-1,-1,-1
117,3,-2.229,230.355,456.773,344.339,1,-1,-1,-1
118,3,-6.211,211.717,477.663,362.834,1,-1,-1,-1
119,3,-3.023,214.039,473.196,360.583,1,-1,-1,-1
120,3,6.142,230.950,454.001,343.882,1,-1,-1,-1
121,3,6.782,231.447,453.362,343.400,1,-1,-1,-1
122,3,0.973,228.091,456.508,346.702,1,-1,-1,-1
123,3,0.861,228.177,456.402,346.623,1,-1,-1,-1
124,3,0.749,228.264,456.296,346.544,1,-1,-1,-1
125,3,0.637,228.350,456.190,346.464,1,-1,-1,-1
126,3,0.525,228.437,456.084,346.385,1,-1,-1,-1
127,3,0.412,228.523,455.978,346.305,1,-1,-1,-1
128,3,0.300,228.610,455.872,346.226,1,-1,-1,-1
129,3,0.188,228.696,455.766,346.147,1,-1,-1,-1
130,3,0.076,228.783,455.660,346.067,1,-1,-1,-1
131,3,-0.036,228.869,455.555,345.988,1,-1,-1,-1
132,3,-8.362,204.574,480.944,369.926,1,-1,-1,-1
133,3,-9.264,202.923,483.065,371.558,1,-1,-1,-1
134,3,-10.167,201.271,485.185,373.191,1,-1,-1,-1
135,3,-11.069,199.620,487.306,374.824,1,-1,-1,-1
136,3,-11.971,197.968,489.426,376.457,1,-1,-1,-1
137,3,0.583,213.000,469.362,361.536,1,-1,-1,-1
138,3,-0.451,210.096,470.732,364.369,1,-1,-1,-1
