9,3,900.197,229.537,48.152,32.638,1,-1,-1,-1
10,3,900.950,230.332,47.428,32.148,1,-1,-1,-1
11,3,901.703,231.127,46.705,31.658,1,-1,-1,-1
12,3,902.455,231.923,45.982,31.168,1,-1,-1,-1
13,3,903.208,232.718,45.259,30.678,1,-1,-1,-1
14,3,903.961,233.513,44.536,30.187,1,-1,-1,-1
15,3,904.714,234.308,43.813,29.697,1,-1,-1,-1
16,3,905.466,235.103,43.089,29.207,1,-1,-1,-1
17,3,906.219,235.898,42.366,28.717,1,-1,-1,-1
18,3,906.972,236.693,41.643,28.227,1,-1,-1,-1
19,3,907.725,237.488,40.920,27.737,1,-1,-1,-1
20,3,908.478,238.283,40.197,27.246,1,-1,-1,-1
21,3,909.230,239.078,39.474,26.756,1,-1,-1,-1
22,3,909.983,239.873,38.751,26.266,1,-1,-1,-1
23,3,910.736,240.668,38.027,25.776,1,-1,-1,-1
23,6,1039.475,193.684,62.169,41.467,1,-1,-1,-1
24,3,911.489,241.463,37.304,25.286,1,-1,-1,-1
24,6,1037.750,193.459,62.705,41.790,1,-1,-1,-1
25,3,912.242,242.258,36.581,24.796,1,-1,-1,-1
25,6,1038.314,193.477,63.860,42.624,1,-1,-1,-1
26,3,912.994,243.054,35.858,24.305,1,-1,-1,-1
26,6,1037.452,193.111,64.515,43.061,1,-1,-1,-1
27,3,913.747,243.849,35.135,23.815,1,-1,-1,-1
27,6,1036.591,192.744,65.171,43.499,1,-1,-1,-1
27,7,835.525,183.768,56.116,33.143,1,-1,-1,-1
28,3,914.500,244.644,34.412,23.325,1,-1,-1,-1
28,6,1035.729,192.377,65.826,43.936,1,-1,-1,-1
28,7,836.376,182.774,57.975,33.978,1,-1,-1,-1
29,3,915.253,245.439,33.689,22.835,1,-1,-1,-1
29,6,1034.868,192.010,66.482,44.374,1,-1,-1,-1
29,7,834.957,181.866,60.103,34.915,1,-1,-1,-1
30,6,1034.007,191.643,67.137,44.811,1,-1,-1,-1
30,7,834.657,181.274,61.192,35.222,1,-1,-1,-1
31,6,1033.145,191.276,67.793,45.249,1,-1,-1,-1
31,7,832.486,180.945,63.803,36.391,1,-1,-1,-1
32,6,1032.284,190.909,68.448,45.686,1,-1,-1,-1
32,7,832.765,181.326,63.674,35.930,1,-1,-1,-1
33,6,1031.422,190.542,69.103,46.124,1,-1,-1,-1
33,7,833.028,180.848,64.094,36.167,1,-1,-1,-1
34,6,1030.561,190.175,69.759,46.561,1,-1,-1,-1
34,7,833.292,180.370,64.513,36.403,1,-1,-1,-1
35,6,1029.699,189.808,70.414,46.999,1,-1,-1,-1
35,7,833.555,179.891,64.933,36.640,1,-1,-1,-1
36,6,1028.838,189.441,71.070,47.436,1,-1,-1,-1
36,7,833.819,179.413,65.352,36.877,1,-1,-1,-1
37,6,1027.976,189.075,71.725,47.874,1,-1,-1,-1
37,7,834.082,178.935,65.772,37.114,1,-1,-1,-1
38,6,1027.115,188.708,72.381,48.311,1,-1,-1,-1
38,7,834.345,178.457,66.191,37.350,1,-1,-1,-1
39,6,1026.253,188.341,73.036,48.749,1,-1,-1,-1
39,7,834.609,177.979,66.611,37.587,1,-1,-1,-1
40,6,1025.392,187.974,73.692,49.187,1,-1,-1,-1
40,7,834.872,177.501,67.030,37.824,1,-1,-1,-1
41,6,1024.530,187.607,74.347,49.624,1,-1,-1,-1
41,7,835.136,177.023,67.450,38.060,1,-1,-1,-1
42,6,1023.669,187.240,75.003,50.062,1,-1,-1,-1
42,7,835.399,176.545,67.869,38.297,1,-1,-1,-1
43,6,1022.808,186.873,75.658,50.499,1,-1,-1,-1
43,7,835.663,176.066,68.288,38.534,1,-1,-1,-1
44,6,1021.946,186.506,76.314,50.937,1,-1,-1,-1
44,7,835.926,175.588,68.708,38.770,1,-1,-1,-1
45,6,1021.085,186.139,76.969,51.374,1,-1,-1,-1
45,7,836.189,175.110,69.127,39.007,1,-1,-1,-1
46,7,836.453,174.632,69.547,39.244,1,-1,-1,-1
47,7,836.716,174.154,69.966,39.480,1,-1,-1,-1
48,7,836.980,173.676,70.386,39.717,1,-1,-1,-1
49,7,837.243,173.198,70.805,39.954,1,-1,-1,-1
50,7,837.507,172.719,71.225,40.190,1,-1,-1,-1
51,7,837.770,172.241,71.644,40.427,1,-1,-1,-1
52,7,838.033,171.763,72.064,40.664,1,-1,-1,-1
55,11,591.875,800.047,66.894,35.031,1,-1,-1,-1
56,11,587.538,799.990,67.912,35.296,1,-1,-1,-1
57,11,585.068,800.146,67.395,35.027,1,-1,-1,-1
58,11,582.597,800.301,66.878,34.759,1,-1,-1,-1
59,11,580.127,800.457,66.362,34.490,1,-1,-1,-1
60,11,577.656,800.612,65.845,34.222,1,-1,-1,-1
61,11,575.185,800.768,65.328,33.953,1,-1,-1,-1
62,11,572.715,800.923,64.812,33.685,1,-1,-1,-1
63,11,570.244,801.079,64.295,33.416,1,-1,-1,-1
64,11,567.774,801.234,63.779,33.148,1,-1,-1,-1
65,11,565.303,801.389,63.262,32.879,1,-1,-1,-1
66,11,562.833,801.545,62.745,32.611,1,-1,-1,-1
67,11,560.362,801.700,62.229,32.342,1,-1,-1,-1
68,11,557.892,801.856,61.712,32.074,1,-1,-1,-1
69,11,555.421,802.011,61.195,31.805,1,-1,-1,-1
69,13,741.744,178.659,45.012,33.160,1,-1,-1,-1
70,11,552.950,802.167,60.679,31.537,1,-1,-1,-1
70,13,752.668,176.489,45.435,33.483,1,-1,-1,-1
71,11,550.480,802.322,60.162,31.268,1,-1,-1,-1
71,13,761.907,176.986,44.034,32.503,1,-1,-1,-1
72,11,548.009,802.478,59.645,31.000,1,-1,-1,-1
72,13,764.924,177.388,43.198,31.893,1,-1,-1,-1
73,11,545.539,802.633,59.129,30.731,1,-1,-1,-1
73,13,766.142,179.435,39.791,29.477,1,-1,-1,-1
74,11,543.068,802.789,58.612,30.463,1,-1,-1,-1
74,13,770.769,179.464,39.184,29.027,1,-1,-1,-1
75,11,540.598,802.944,58.095,30.194,1,-1,-1,-1
75,13,775.395,179.493,38.577,28.577,1,-1,-1,-1
76,11,538.127,803.100,57.579,29.926,1,-1,-1,-1
76,13,780.022,179.522,37.969,28.127,1,-1,-1,-1
77,13,784.649,179.551,37.362,27.678,1,-1,-1,-1
78,13,789.275,179.580,36.755,27.228,1,-1,-1,-1
79,13,793.902,179.608,36.147,26.778,1,-1,-1,-1
80,13,798.529,179.637,35.540,26.328,1,-1,-1,-1
81,13,803.155,179.666,34.933,25.878,1,-1,-1,-1
82,13,807.782,179.695,34.326,25.428,1,-1,-1,-1
83,13,812.409,179.724,33.718,24.978,1,-1,-1,-1
84,13,817.035,179.753,33.111,24.528,1,-1,-1,-1
85,13,821.662,179.782,32.504,24.078,1,-1,-1,-1
86,13,826.289,179.811,31.896,23.629,1,-1,-1,-1
87,13,830.915,179.839,31.289,23.179,1,-1,-1,-1
88,13,835.542,179.868,30.682,22.729,1,-1,-1,-1
89,13,840.169,179.897,30.074,22.279,1,-1,-1,-1
90,13,844.795,179.926,29.467,21.829,1,-1,-1,-1
90,16,1439.760,228.100,47.518,32.700,1,-1,-1,-1
91,13,849.422,179.955,28.860,21.379,1,-1,-1,-1
91,16,1442.514,229.136,45.586,31.405,1,-1,-1,-1
92,13,854.049,179.984,28.253,20.929,1,-1,-1,-1
92,16,1447.081,230.511,43.169,29.771,1,-1,-1,-1
93,13,858.675,180.013,27.645,20.479,1,-1,-1,-1
93,16,1452.126,232.288,40.013,27.579,1,-1,-1,-1
94,16,1454.441,232.885,38.840,26.770,1,-1,-1,-1
95,16,1456.755,233.482,37.667,25.962,1,-1,-1,-1
96,16,1459.069,234.080,36.494,25.153,1,-1,-1,-1
97,16,1461.384,234.677,35.321,24.345,1,-1,-1,-1
97,17,1063.833,184.018,43.252,27.569,1,-1,-1,-1
98,16,1463.698,235.274,34.147,23.536,1,-1,-1,-1
98,17,1064.613,183.735,43.611,27.798,1,-1,-1,-1
99,16,1466.013,235.871,32.974,22.727,1,-1,-1,-1
99,17,1065.393,183.452,43.971,28.027,1,-1,-1,-1
100,16,1468.327,236.468,31.801,21.919,1,-1,-1,-1
100,17,1066.173,183.169,44.330,28.256,1,-1,-1,-1
101,16,1470.642,237.066,30.628,21.110,1,-1,-1,-1
