1,1,397.129,211.153,289.338,196.086,1,-1,-1,-1
1,2,435.496,195.577,252.545,106.796,1,-1,-1,-1
2,1,396.917,208.026,290.757,198.459,1,-1,-1,-1
2,2,429.961,195.049,257.408,107.569,1,-1,-1,-1
3,1,398.252,194.460,288.244,197.474,1,-1,-1,-1
4,1,400.589,195.590,289.317,196.040,1,-1,-1,-1
5,1,404.761,202.276,288.692,187.067,1,-1,-1,-1
6,1,406.431,211.685,287.320,182.352,1,-1,-1,-1
7,1,408.999,216.155,291.103,178.710,1,-1,-1,-1
8,1,409.068,218.298,293.932,176.497,1,-1,-1,-1
9,1,407.684,215.541,302.458,173.301,1,-1,-1,-1
10,1,407.297,214.920,313.308,176.602,1,-1,-1,-1
11,1,407.524,211.919,322.412,183.569,1,-1,-1,-1
12,1,406.720,211.815,329.370,189.701,1,-1,-1,-1
13,1,407.300,210.628,333.094,193.649,1,-1,-1,-1
14,1,406.632,209.416,335.593,196.871,1,-1,-1,-1
15,1,408.665,205.644,335.936,199.621,1,-1,-1,-1
16,1,411.970,202.618,334.423,204.296,1,-1,-1,-1
17,1,413.505,198.980,335.647,205.100,1,-1,-1,-1
18,1,413.537,186.306,332.157,190.199,1,-1,-1,-1
19,1,413.503,197.267,328.129,196.148,1,-1,-1,-1
20,1,414.549,204.568,324.358,198.559,1,-1,-1,-1
21,1,414.650,212.794,318.709,195.980,1,-1,-1,-1
22,1,414.109,222.567,311.549,193.696,1,-1,-1,-1
23,1,413.116,223.377,302.125,179.662,1,-1,-1,-1
24,1,412.129,232.536,290.457,180.257,1,-1,-1,-1
25,1,412.184,229.971,277.531,170.709,1,-1,-1,-1
26,1,414.699,231.418,268.138,164.761,1,-1,-1,-1
28,3,419.710,176.601,364.134,192.841,1,-1,-1,-1
29,3,422.946,192.152,359.100,191.262,1,-1,-1,-1
30,3,421.327,201.834,361.432,200.427,1,-1,-1,-1
31,3,420.164,204.014,359.352,205.779,1,-1,-1,-1
32,3,420.895,203.217,356.616,208.808,1,-1,-1,-1
33,3,414.679,213.652,355.760,214.701,1,-1,-1,-1
34,3,458.741,203.952,320.267,182.410,1,-1,-1,-1
35,3,433.443,211.225,321.397,172.154,1,-1,-1,-1
36,3,421.804,215.855,320.299,171.621,1,-1,-1,-1
37,3,402.583,234.593,284.683,162.328,1,-1,-1,-1
38,3,401.460,243.413,259.234,155.078,1,-1,-1,-1
39,3,412.024,244.900,252.568,150.475,1,-1,-1,-1
40,3,419.156,244.069,251.208,149.375,1,-1,-1,-1
43,4,413.258,229.549,270.645,106.624,1,-1,-1,-1
44,4,412.397,228.303,272.240,112.424,1,-1,-1,-1
45,4,407.239,242.346,276.221,124.291,1,-1,-1,-1
46,4,407.849,245.636,276.801,131.155,1,-1,-1,-1
47,4,408.601,247.065,277.376,137.278,1,-1,-1,-1
48,4,407.515,247.836,277.634,143.859,1,-1,-1,-1
49,4,406.735,246.422,276.760,148.949,1,-1,-1,-1
50,4,407.419,244.897,274.768,154.978,1,-1,-1,-1
51,4,408.345,242.664,272.546,158.713,1,-1,-1,-1
52,4,408.381,235.434,268.607,153.047,1,-1,-1,-1
53,4,406.364,244.296,274.906,170.020,1,-1,-1,-1
54,4,405.210,243.590,276.492,182.846,1,-1,-1,-1
55,4,406.076,240.072,278.584,193.845,1,-1,-1,-1
56,4,406.910,235.606,279.535,202.632,1,-1,-1,-1
57,4,407.563,232.236,279.941,208.976,1,-1,-1,-1
58,4,408.841,231.029,281.967,213.204,1,-1,-1,-1
59,4,408.723,233.393,282.621,213.815,1,-1,-1,-1
60,4,410.722,232.157,283.664,211.285,1,-1,-1,-1
61,4,411.418,235.329,284.861,205.405,1,-1,-1,-1
62,4,405.211,228.637,278.351,190.667,1,-1,-1,-1
63,4,410.735,234.017,279.847,188.566,1,-1,-1,-1
64,4,415.565,222.573,284.676,190.188,1,-1,-1,-1
65,4,415.244,227.570,286.381,177.098,1,-1,-1,-1
66,4,414.985,231.315,286.708,164.236,1,-1,-1,-1
67,4,414.802,233.794,287.202,153.492,1,-1,-1,-1
68,4,424.182,235.977,302.314,142.430,1,-1,-1,-1
69,4,425.649,238.563,312.713,135.307,1,-1,-1,-1
70,4,422.430,238.659,318.235,132.306,1,-1,-1,-1
71,4,418.237,240.147,318.426,129.447,1,-1,-1,-1
72,4,414.467,243.096,316.187,126.634,1,-1,-1,-1
73,4,413.551,244.212,311.613,125.024,1,-1,-1,-1
74,4,412.768,245.439,307.344,122.916,1,-1,-1,-1
75,4,412.916,245.966,304.608,123.277,1,-1,-1,-1
76,4,413.050,245.806,301.006,121.789,1,-1,-1,-1
77,4,412.486,245.271,297.073,121.253,1,-1,-1,-1
78,4,411.703,246.655,294.170,121.210,1,-1,-1,-1
79,4,411.150,247.558,290.716,122.471,1,-1,-1,-1
80,4,409.501,248.295,287.571,124.899,1,-1,-1,-1
81,4,409.840,248.010,285.245,124.780,1,-1,-1,-1
82,4,409.112,247.028,282.502,125.309,1,-1,-1,-1
83,4,407.473,246.029,278.845,124.940,1,-1,-1,-1
84,4,402.961,246.069,276.727,124.846,1,-1,-1,-1
85,4,399.341,247.123,274.594,124.833,1,-1,-1,-1
86,4,397.292,246.715,272.549,124.882,1,-1,-1,-1
87,4,396.983,246.617,271.206,125.370,1,-1,-1,-1
88,4,394.612,246.733,268.679,125.315,1,-1,-1,-1
89,4,392.008,246.829,265.824,125.913,1,-1,-1,-1
90,4,389.126,248.411,263.371,125.731,1,-1,-1,-1
91,4,387.241,247.868,262.473,126.587,1,-1,-1,-1
92,4,377.975,251.381,250.156,126.260,1,-1,-1,-1
93,4,376.651,252.844,241.141,126.404,1,-1,-1,-1
94,4,379.531,251.437,238.722,127.950,1,-1,-1,-1
95,4,380.006,250.421,242.092,129.385,1,-1,-1,-1
99,4,378.291,243.695,246.959,135.564,1,-1,-1,-1
100,4,377.308,243.064,247.434,136.607,1,-1,-1,-1
101,4,376.386,242.616,247.503,137.452,1,-1,-1,-1
102,4,375.811,242.810,245.874,137.604,1,-1,-1,-1
103,4,375.095,242.860,244.723,137.863,1,-1,-1,-1
104,4,376.686,242.489,241.235,136.923,1,-1,-1,-1
105,4,375.010,240.171,240.806,131.649,1,-1,-1,-1
106,4,374.644,238.088,239.597,123.033,1,-1,-1,-1
107,4,375.690,237.779,237.090,115.160,1,-1,-1,-1
108,4,381.434,239.491,231.162,109.155,1,-1,-1,-1
109,4,385.940,242.094,223.712,105.854,1,-1,-1,-1
110,4,386.550,243.988,219.484,104.754,1,-1,-1,-1
111,4,387.627,244.202,217.032,104.432,1,-1,-1,-1
112,4,388.849,241.421,215.932,105.489,1,-1,-1,-1
113,4,389.282,239.480,214.578,107.186,1,-1,-1,-1
114,4,389.152,238.978,214.363,109.115,1,-1,-1,-1
115,4,388.194,236.972,214.526,112.032,1,-1,-1,-1
116,4,386.350,236.283,214.848,115.922,1,-1,-1,-1
117,4,385.748,235.316,215.121,119.070,1,-1,-1,-1
123,5,380.689,232.613,223.793,136.036,1,-1,-1,-1
124,5,378.899,235.071,227.490,142.826,1,-1,-1,-1
125,5,376.424,234.442,230.479,153.018,1,-1,-1,-1
129,5,371.205,224.359,222.031,170.643,1,-1,-1,-1
130,5,374.675,218.222,219.340,170.534,1,-1,-1,-1
131,5,377.306,213.750,216.352,169.220,1,-1,-1,-1
132,5,377.867,208.309,215.463,169.188,1,-1,-1,-1
133,5,378.428,206.041,213.930,165.032,1,-1,-1,-1
134,5,379.849,204.841,212.983,161.345,1,-1,-1,-1
